15,80,24,0
15,136,24,0
15,80,80,0
15,136,80,0
15,24,136,0
15,24,192,0
15,752,248,0
15,808,248,0
15,864,248,0
15,920,248,0
15,696,304,0
15,752,304,0
15,808,304,0
15,864,304,0
15,920,304,0
15,976,304,0
15,1032,304,0
15,1088,304,0
15,696,360,0
15,752,360,0
15,808,360,0
15,864,360,0
15,920,360,0
15,976,360,0
15,1032,360,0
15,1088,360,0
15,696,416,0
15,752,416,0
15,808,416,0
15,864,416,0
15,920,416,0
15,976,416,0
15,1032,416,0
15,1088,416,0
15,752,472,0
15,808,472,0
15,864,472,0
15,920,472,0
15,976,472,0
15,1032,472,0
15,1088,472,0
15,920,528,0
15,976,528,0
15,1032,528,0
16,24,136,0
16,24,192,0
16,696,248,0
16,752,248,0
16,808,248,0
16,864,248,0
16,920,248,0
16,640,304,0
16,696,304,0
16,752,304,0
16,808,304,0
16,864,304,0
16,920,304,0
16,976,304,0
16,1032,304,0
16,640,360,0
16,696,360,0
16,752,360,0
16,808,360,0
16,864,360,0
16,920,360,0
16,976,360,0
16,1032,360,0
16,696,416,0
16,752,416,0
16,808,416,0
16,864,416,0
16,920,416,0
16,976,416,0
16,1032,416,0
16,808,472,0
16,864,472,0
16,920,472,0
16,976,472,0
16,1032,472,0
16,920,528,0
16,976,528,0
16,1032,528,0
17,24,24,0
17,80,24,0
17,136,24,0
17,24,80,0
17,80,80,0
17,136,80,0
17,24,136,0
17,24,192,0
17,640,248,0
17,696,248,0
17,752,248,0
17,808,248,0
17,864,248,0
17,920,248,0
17,976,248,0
17,640,304,0
17,696,304,0
17,752,304,0
17,808,304,0
17,864,304,0
17,920,304,0
17,976,304,0
17,1032,304,0
17,640,360,0
17,696,360,0
17,752,360,0
17,808,360,0
17,864,360,0
17,920,360,0
17,976,360,0
17,1032,360,0
17,696,416,0
17,752,416,0
17,808,416,0
17,864,416,0
17,920,416,0
17,976,416,0
17,1032,416,0
17,808,472,0
17,864,472,0
17,920,472,0
17,976,472,0
17,1032,472,0
18,80,24,0
18,136,24,0
18,80,80,0
18,136,80,0
18,24,136,0
18,24,192,0
18,640,248,0
18,696,248,0
18,752,248,0
