15,24,192,0
15,80,192,0
15,136,192,0
15,192,192,0
15,248,192,1
15,304,192,1
15,360,192,0
15,416,192,0
15,472,192,0
15,24,248,0
15,80,248,0
15,136,248,1
15,192,248,1
15,248,248,1
15,304,248,1
15,360,248,1
15,416,248,0
15,472,248,0
15,24,304,0
15,80,304,0
15,192,304,0
15,248,304,1
15,304,304,0
15,360,304,0
15,416,304,0
15,472,304,0
15,304,360,0
15,360,360,0
15,416,360,0
15,472,360,0
15,528,360,0
15,584,360,0
15,192,416,0
15,248,416,0
15,304,416,0
15,360,416,1
15,416,416,1
15,472,416,0
15,528,416,0
15,584,416,0
15,640,416,0
15,192,472,0
15,248,472,0
15,304,472,0
15,360,472,0
15,416,472,0
15,472,472,0
15,528,472,0
15,584,472,0
15,640,472,0
15,192,528,0
15,248,528,0
15,304,528,0
15,360,528,0
15,416,528,0
15,472,528,0
15,528,528,0
15,584,528,0
15,640,528,0
15,1144,528,0
15,192,584,1
15,248,584,0
15,304,584,0
15,360,584,0
15,416,584,0
15,472,584,0
15,528,584,0
15,584,584,0
15,640,584,0
15,1144,584,0
16,24,192,0
16,80,192,0
16,136,192,0
16,192,192,0
16,248,192,0
16,304,192,1
16,360,192,1
16,416,192,0
16,472,192,0
16,24,248,0
16,80,248,0
16,136,248,1
16,192,248,1
16,248,248,1
16,304,248,1
16,360,248,1
16,416,248,1
16,472,248,0
16,24,304,0
16,80,304,0
16,192,304,0
16,248,304,1
16,304,304,1
16,360,304,0
16,416,304,0
16,472,304,0
16,360,360,0
16,416,360,0
16,472,360,0
16,528,360,0
16,584,360,0
16,248,416,0
16,304,416,0
16,360,416,1
16,416,416,1
16,472,416,1
16,528,416,1
16,584,416,0
16,640,416,0
16,192,472,0
16,248,472,0
16,304,472,0
16,360,472,0
16,416,472,0
16,472,472,0
16,528,472,0
16,584,472,0
16,640,472,0
16,1144,472,0
16,192,528,0
16,248,528,0
16,304,528,0
16,360,528,0
16,416,528,0
16,472,528,0
16,528,528,0
16,584,528,0
16,640,528,0
16,696,528,0
16,1144,528,1
16,192,584,0
16,248,584,0
16,304,584,0
16,360,584,0
16,416,584,0
16,472,584,0
16,528,584,0
16,584,584,0
16,640,584,0
16,696,584,0
16,1144,584,0
17,24,192,0
17,80,192,0
17,136,192,0
17,192,192,0
17,248,192,1
17,304,192,1
17,360,192,0
17,416,192,0
17,472,192,0
17,24,248,0
17,80,248,1
17,136,248,1
17,192,248,1
17,248,248,1
17,304,248,1
17,360,248,1
17,416,248,1
17,472,248,0
17,24,304,0
17,80,304,0
17,192,304,0
17,248,304,1
17,304,304,0
17,360,304,0
17,416,304,1
17,472,304,0
17,304,360,0
17,360,360,0
17,416,360,0
17,472,360,0
17,528,360,0
17,584,360,0
17,640,360,0
17,248,416,0
17,304,416,0
17,360,416,1
17,416,416,1
17,472,416,1
17,528,416,0
17,584,416,0
17,640,416,0
17,248,472,0
17,304,472,0
17,360,472,0
17,416,472,0
17,472,472,0
17,528,472,0
17,584,472,0
17,640,472,0
17,696,472,0
17,1144,472,0
17,248,528,0
17,304,528,0
17,360,528,0
17,416,528,0
17,472,528,0
17,528,528,0
17,584,528,0
17,640,528,0
17,696,528,0
17,1144,528,0
17,248,584,0
17,304,584,0
17,360,584,0
17,416,584,0
17,472,584,0
17,528,584,0
17,584,584,0
17,640,584,0
17,696,584,0
17,1144,584,0
18,24,192,0
18,80,192,0
18,136,192,0
18,192,192,0
18,248,192,0
18,304,192,1
18,360,192,1
18,416,192,0
18,472,192,0
18,24,248,0
18,80,248,0
18,136,248,1
18,192,248,1
18,248,248,1
18,304,248,1
18,360,248,1
18,416,248,1
18,472,248,0
18,528,248,0
18,24,304,0
18,80,304,0
18,192,304,0
18,248,304,1
18,304,304,0
18,360,304,0
18,416,304,1
18,472,304,0
