15,48,24,0
15,104,24,0
15,160,24,0
16,48,24,0
16,104,24,0
16,160,24,0
17,48,24,0
17,104,24,0
17,160,24,0
18,48,24,0
18,104,24,0
18,160,24,0
19,48,24,0
19,104,24,0
19,160,24,0
20,48,24,0
20,104,24,0
20,160,24,0
21,48,24,0
21,104,24,0
21,160,24,0
22,48,24,0
22,104,24,0
22,160,24,0
23,48,24,0
23,104,24,0
23,160,24,0
24,48,24,0
24,104,24,0
24,160,24,0
25,48,24,0
25,104,24,0
25,160,24,0
26,48,24,0
26,104,24,0
26,160,24,0
27,48,24,0
27,104,24,0
27,160,24,0
28,48,24,0
28,104,24,0
28,160,24,0
29,48,24,0
29,104,24,0
29,160,24,0
30,48,24,0
30,104,24,0
30,160,24,0
31,48,24,0
31,104,24,0
31,160,24,0
32,48,24,0
32,104,24,0
32,160,24,0
33,48,24,0
33,104,24,0
