47,136,24,0,0
47,192,24,0,0
47,248,24,0,1
47,304,24,0,1
47,360,24,0,1
47,248,80,0,1
47,304,80,0,0
47,360,80,0,0
47,416,80,0,0
47,248,136,0,1
47,304,136,0,0
47,360,136,0,0
47,416,136,0,1
47,304,192,0,0
47,360,192,0,0
47,416,192,0,1
47,640,304,0,0
47,696,304,0,0
47,752,304,0,1
47,808,304,0,1
47,640,360,0,1
47,696,360,0,1
47,752,360,0,1
47,808,360,0,1
47,696,416,0,1
47,752,416,0,0
47,808,416,0,1
47,24,528,0,0
47,80,528,0,0
47,136,528,0,0
47,24,584,0,1
47,80,584,0,1
47,136,584,0,1
47,864,584,0,1
47,920,584,0,1
47,976,584,0,1
48,136,24,0,0
48,192,24,0,1
48,248,24,0,1
48,304,24,0,0
48,360,24,0,1
48,248,80,0,1
48,304,80,0,0
48,360,80,0,0
48,416,80,0,0
48,248,136,0,1
48,304,136,0,0
48,360,136,0,0
48,416,136,0,1
48,304,192,0,1
48,360,192,0,0
48,416,192,0,1
48,640,304,0,0
48,696,304,0,0
48,752,304,0,1
48,808,304,0,1
48,640,360,0,1
48,696,360,0,1
48,752,360,0,1
48,808,360,0,1
48,696,416,0,1
48,752,416,0,0
48,808,416,0,1
48,24,528,0,0
48,80,528,0,0
48,136,528,0,0
48,24,584,0,1
48,80,584,0,1
48,136,584,0,1
48,864,584,0,1
48,920,584,0,1
48,976,584,0,1
49,136,24,0,0
49,192,24,0,1
49,248,24,0,1
49,304,24,0,1
49,360,24,0,1
49,248,80,0,1
49,304,80,0,0
49,360,80,0,0
49,416,80,0,0
49,248,136,0,0
49,304,136,0,0
49,360,136,0,0
49,416,136,0,1
49,304,192,0,0
49,360,192,0,0
49,416,192,0,1
49,640,304,0,1
49,696,304,0,1
49,752,304,0,1
49,808,304,0,1
49,640,360,0,1
49,696,360,0,1
49,752,360,0,1
49,808,360,0,1
49,696,416,0,1
49,752,416,0,0
49,808,416,0,1
49,24,528,0,0
49,80,528,0,0
49,136,528,0,1
49,24,584,0,1
49,80,584,0,1
49,136,584,0,0
49,864,584,0,1
49,920,584,0,1
49,976,584,0,1
50,136,24,0,0
50,192,24,0,0
50,304,24,0,0
50,360,24,0,1
50,248,80,0,1
50,304,80,0,0
50,360,80,0,0
50,416,80,0,0
50,248,136,0,1
50,304,136,0,0
50,360,136,0,0
50,416,136,0,1
50,304,192,0,0
50,360,192,0,0
50,416,192,0,0
50,640,304,0,0
50,696,304,0,0
50,752,304,0,1
50,808,304,0,1
50,640,360,0,1
50,696,360,0,1
50,752,360,0,1
50,808,360,0,1
50,696,416,0,1
50,752,416,0,0
50,808,416,0,1
50,24,528,0,0
50,80,528,0,0
