47,416,24,0,0
47,472,24,0,0
47,528,24,0,0
47,752,24,1,0
47,808,24,1,0
48,752,24,1,0
48,808,24,1,0
49,472,24,0,0
49,528,24,0,0
49,752,24,1,0
49,808,24,1,0
50,472,24,0,0
50,528,24,0,0
50,752,24,1,0
50,808,24,1,0
51,752,24,1,0
51,808,24,1,0
52,752,24,0,0
52,808,24,1,0
52,864,24,1,0
53,304,24,0,0
53,360,24,0,0
53,752,24,0,0
53,808,24,1,0
53,864,24,1,0
53,80,304,0,0
53,136,304,0,0
53,80,360,0,0
53,136,360,0,0
54,808,24,1,0
54,864,24,1,0
55,808,24,1,0
55,864,24,1,0
56,752,24,0,0
56,808,24,1,0
56,864,24,1,0
56,808,80,0,0
56,864,80,0,0
56,752,136,0,0
56,808,136,0,0
56,752,192,0,0
56,808,192,0,0
57,752,24,0,0
57,808,24,1,0
57,864,24,1,0
57,808,80,0,0
57,864,80,0,0
57,80,304,0,0
57,136,304,0,0
57,80,360,0,0
57,136,360,0,0
58,752,24,0,0
58,808,24,1,0
58,864,24,1,0
58,808,80,0,0
58,864,80,0,0
59,808,24,1,0
59,864,24,1,0
59,808,80,0,0
59,864,80,0,0
60,808,24,1,0
60,864,24,1,0
60,808,80,0,0
60,864,80,0,0
61,808,24,1,0
61,864,24,1,0
61,808,80,0,0
61,864,80,0,0
62,808,24,1,0
62,864,24,1,0
62,808,80,0,0
62,864,80,0,0
62,80,360,0,0
62,136,360,0,0
62,80,416,0,0
62,136,416,0,0
63,808,24,1,0
63,864,24,1,0
63,808,80,0,0
63,864,80,0,0
64,808,24,1,0
64,864,24,1,0
64,920,24,0,0
64,808,80,0,0
64,864,80,0,0
64,920,80,0,0
64,80,360,0,0
64,136,360,0,0
64,80,416,0,0
64,136,416,0,0
65,808,24,1,0
65,864,24,1,0
65,920,24,0,0
65,808,80,0,0
65,864,80,1,0
65,920,80,0,0
66,808,24,0,0
66,864,24,1,0
66,920,24,1,0
66,808,80,0,0
66,864,80,1,0
66,920,80,0,0
66,80,304,0,0
66,136,304,0,0
66,80,360,0,0
66,136,360,0,0
67,808,24,0,0
67,864,24,1,0
67,920,24,1,0
67,808,80,0,0
67,864,80,1,0
67,920,80,1,0
67,80,304,0,0
