983,184,12,0,0
983,240,12,0,0
983,296,12,0,1
983,352,12,0,1
984,128,12,0,0
984,184,12,0,0
984,240,12,0,0
984,296,12,0,1
984,352,12,0,1
985,128,12,0,0
985,184,12,0,0
985,240,12,0,0
985,296,12,0,1
985,352,12,0,1
986,184,12,0,0
986,240,12,0,0
986,296,12,0,1
986,352,12,0,1
987,184,12,0,0
987,240,12,0,0
987,296,12,0,1
987,352,12,0,1
987,184,68,0,0
987,240,68,0,0
988,184,12,0,0
988,240,12,0,0
988,296,12,0,1
988,352,12,0,1
988,184,68,0,0
988,240,68,0,0
989,184,12,0,0
989,240,12,0,0
989,296,12,0,1
989,352,12,0,1
989,184,68,0,0
989,240,68,0,0
990,128,12,0,0
990,184,12,0,0
990,240,12,0,0
990,296,12,0,1
990,352,12,0,1
990,184,68,0,0
990,240,68,0,0
991,128,12,0,0
991,184,12,0,0
991,240,12,0,0
991,296,12,0,1
991,352,12,0,1
991,128,68,0,0
991,184,68,0,0
991,240,68,0,0
992,128,12,0,0
992,184,12,0,0
992,240,12,0,0
992,296,12,0,1
992,352,12,0,1
992,128,68,0,0
992,184,68,0,0
993,128,12,0,0
993,184,12,0,0
993,240,12,0,0
993,296,12,0,1
993,352,12,0,1
993,128,68,0,0
993,184,68,0,0
994,128,12,0,0
994,184,12,0,0
994,240,12,0,0
994,296,12,0,1
994,352,12,0,1
994,128,68,0,0
994,184,68,0,0
995,128,12,0,0
995,184,12,0,0
995,240,12,0,0
995,296,12,0,0
995,352,12,0,1
995,128,68,0,0
995,184,68,0,0
996,128,12,0,0
996,184,12,0,0
996,240,12,0,0
996,296,12,0,0
996,352,12,0,1
996,128,68,0,0
996,184,68,0,0
997,128,12,0,0
997,184,12,0,0
997,240,12,0,0
997,296,12,0,0
997,352,12,0,1
997,128,68,0,0
997,184,68,0,0
998,128,12,0,0
998,184,12,0,0
998,240,12,0,0
998,296,12,0,0
998,352,12,0,1
998,128,68,0,0
998,184,68,0,0
