k932VZGqE6c04.mp4,0.38782051282051283,0,0.0,1.0
nsHYg3ENgk407.mp4,0.83984375,0.6833333333333333,0.6507936507936508,0.9015544041450777
bXaAw1730zE01.mp4,0.6210526315789474,1.0,0.29411764705882354,1.0
7YEUfIVVk9Y05.mp4,0.8055555555555556,0,0.0,1.0
nSK7cehJiCE08.mp4,0.2606060606060606,1.0,0.05426356589147287,1.0
Z52L6jGdSkY13.mp4,0.6633663366336634,0.575,0.575,0.7213114754098361
6mVcTFd5TzI28.mp4,0.2679738562091503,0,0.0,1.0
ieFXAiS97A008.mp4,0.7638297872340426,0.0,0.0,0.9917127071823204
tDN-mwNSJc804.mp4,0.7703703703703704,0.5909090909090909,0.9069767441860465,0.7065217391304348
bSZkOI7eF8k21.mp4,0.98,0.9742857142857143,1.0,0.9174311926605505
xKT7khciy-c17.mp4,0.7914110429447853,0.22666666666666666,0.6296296296296297,0.8060200668896321
nkFprOkNnRE40.mp4,0.8686868686868687,0.8311688311688312,1.0,0.6285714285714286
mOwuW8t6-GQ03.mp4,0.26590909090909093,0.0,0.0,0.7548387096774194
BSNh9UoKY5403.mp4,0.6013513513513513,0.7692307692307693,0.15151515151515152,0.9634146341463414
IuHk11-Yzn006.mp4,0.9953379953379954,0.9918032786885246,1.0,0.9893048128342246
mg6PLF8sHWw03.mp4,0.665871121718377,0.990990990990991,0.44176706827309237,0.9941176470588236
ieFXAiS97A011.mp4,0.8562874251497006,0.4166666666666667,0.10869565217391304,0.9756944444444444
3p_-1RjvCmw01.mp4,0.575,0.1095890410958904,0.2857142857142857,0.622093023255814
1XIS9UOwC_Y02.mp4,0.36619718309859156,0.375,0.06976744186046512,0.8214285714285714
HSDqCUHuz8Q04.mp4,0.7579298831385642,0,0.0,1.0
1XIS9UOwC_Y06.mp4,0.3686440677966102,0.6666666666666666,0.013333333333333334,0.9883720930232558
pA6q7Q2EQrw09.mp4,0.5034965034965035,0,0.0,1.0
NCmlbDaj-uE12.mp4,0.3313253012048193,0.1794871794871795,0.08139534883720931,0.6
rQy2l6gxB8c03.mp4,0.531578947368421,0.0,0.0,0.9223744292237442
b46xvHwxpcY18.mp4,0.6009389671361502,0,0.0,1.0
ir8j5bGBTiE01.mp4,0.5960523295845765,0.10766886744540376,0.986046511627907,0.5758087880251086
3p_-1RjvCmw02.mp4,0.8888888888888888,0.0,0.0,0.9904761904761905
xKT7khciy-c15.mp4,0.46715328467153283,0.6052631578947368,0.14935064935064934,0.875
UcJKeuDYOzc03.mp4,0.8694029850746269,0.0,0.0,0.8870558375634517
IAhGJNVqs1M14.mp4,0.35697399527186763,0.0,0.0,0.9041916167664671
wScVipt0pWk13.mp4,0.7814569536423841,0.0,0.0,0.9915966386554622
wScVipt0pWk08.mp4,0.5555555555555556,1.0,0.44,1.0
651RQwxB3WA06.mp4,0.29411764705882354,0.0,0.0,0.8333333333333334
bPQ4GUk8ens03.mp4,0.3792134831460674,1.0,0.03070175438596491,1.0
Xe9CoVqpv9c01.mp4,0.6559139784946236,0.35570469798657717,1.0,0.5752212389380531
hZm7dC8qBO016.mp4,0.16352201257861634,0.0,0.0,0.45217391304347826
651RQwxB3WA13.mp4,0.5189873417721519,1.0,0.3448275862068966,1.0
6mVcTFd5TzI04.mp4,0.6741573033707865,0,0.0,1.0
ALFF5620ljk02.mp4,0.7306590257879656,0.0,0.0,0.9479553903345725
NCmlbDaj-uE07.mp4,0.6163934426229508,1.0,0.01680672268907563,1.0
Normal_Videos_909_x264.mp4,0.9942528735632183,0.0,0,0.9942528735632183
Normal_Videos_903_x264.mp4,0.9759493670886076,0.0,0,0.9759493670886076
Normal_Videos_915_x264.mp4,0.5469879518072289,0.0,0,0.5469879518072289
Normal_Videos_914_x264.mp4,0.9329545454545455,0.0,0,0.9329545454545455
Normal_Videos_911_x264.mp4,0.9626288659793815,0.0,0,0.9626288659793815
Normal_Videos_902_x264.mp4,0.934971098265896,0.0,0,0.934971098265896
Normal_Videos_941_x264.mp4,1.0,0,0,1.0
Normal_Videos_831_x264.mp4,1.0,0,0,1.0
Normal_Videos_872_x264.mp4,0.8962264150943396,0.0,0,0.8962264150943396
Normal_Videos_907_x264.mp4,0.8127090301003345,0.0,0,0.8127090301003345
Normal_Videos_896_x264.mp4,1.0,0,0,1.0
Normal_Videos_877_x264.mp4,0.9963092269326683,0.0,0,0.9963092269326683
Normal_Videos_906_x264.mp4,0.9127218934911243,0.0,0,0.9127218934911243
Normal_Videos_913_x264.mp4,1.0,0,0,1.0
Normal_Videos_908_x264.mp4,0.9325084364454443,0.0,0,0.9325084364454443
Normal_Videos_912_x264.mp4,0.985254691689008,0.0,0,0.985254691689008
Normal_Videos_875_x264.mp4,0.9844054580896686,0.0,0,0.9844054580896686
