frame,cls,conf,x,y,w,h
0.0,0.0,0.6921519637107849,301.2057189941406,132.0118865966797,334.410888671875,69.94905853271484
1.0,0.0,0.7288395762443542,303.8926086425781,132.20472717285156,336.68804931640625,65.0514144897461
2.0,0.0,0.708486795425415,308.81329345703125,132.34286499023438,334.7508544921875,62.771270751953125
3.0,0.0,0.7514259815216064,312.7939147949219,132.12742614746094,329.5897216796875,64.19183349609375
4.0,0.0,0.7300997376441956,319.3586730957031,132.2513427734375,316.575927734375,65.05673217773438
5.0,0.0,0.80101078748703,322.8545837402344,132.7108612060547,312.68011474609375,65.868896484375
6.0,0.0,0.8075181841850281,325.8270263671875,132.8067626953125,308.345947265625,67.72412109375
7.0,0.0,0.8280819058418274,326.18060302734375,132.4020538330078,306.684814453125,69.4352035522461
8.0,0.0,0.8432232737541199,331.73809814453125,131.41217041015625,294.8591003417969,69.79460144042969
9.0,0.0,0.8215028643608093,334.0943908691406,130.5948486328125,290.2344970703125,69.47119140625
10.0,0.0,0.809176504611969,340.3720397949219,130.35458374023438,278.4061279296875,69.27342987060547
11.0,0.0,0.8081821203231812,344.76275634765625,130.59347534179688,269.8457336425781,70.72418212890625
12.0,0.0,0.6578654646873474,346.30548095703125,130.28924560546875,266.7082214355469,68.89923858642578
13.0,0.0,0.5877267122268677,349.61651611328125,130.05653381347656,260.148681640625,65.8189926147461
14.0,0.0,0.6288586854934692,352.3697509765625,129.27757263183594,254.71572875976562,64.15825653076172
15.0,0.0,0.6299874782562256,355.5870666503906,132.81741333007812,248.63800048828125,68.85511779785156
16.0,0.0,0.5353801250457764,358.03155517578125,131.71104431152344,243.08157348632812,67.22640991210938
17.0,0.0,0.4114976227283478,358.3658447265625,131.62522888183594,241.34152221679688,60.970916748046875
18.0,0.0,0.4140217900276184,365.056640625,130.27410888671875,229.85459899902344,56.65583038330078
19.0,0.0,0.39336681365966797,366.4090270996094,131.8568572998047,227.1819305419922,63.858909606933594
20.0,0.0,0.5243775248527527,367.339599609375,131.01699829101562,225.32080078125,66.75546264648438
23.0,0.0,0.27563783526420593,382.0130310058594,140.00936889648438,195.97393798828125,61.77373504638672
26.0,0.0,0.39509522914886475,388.1402587890625,139.27691650390625,178.210693359375,71.58830261230469
27.0,0.0,0.5633310079574585,391.392578125,138.66897583007812,177.21487426757812,69.26397705078125
28.0,0.0,0.41197165846824646,394.9862060546875,141.10336303710938,170.02761840820312,71.96035766601562
29.0,0.0,0.5623202323913574,396.68133544921875,139.23382568359375,164.99398803710938,71.05082702636719
30.0,0.0,0.3625020682811737,400.02191162109375,138.21029663085938,157.7152099609375,66.46660614013672
31.0,0.0,0.47908610105514526,403.31146240234375,141.3662567138672,152.79171752929688,73.1383285522461
32.0,0.0,0.25331294536590576,406.53192138671875,135.95849609375,146.37551879882812,68.08946228027344
43.0,0.0,0.4610231816768646,435.0597839355469,143.92520141601562,89.88043212890625,80.86131286621094
44.0,0.0,0.5248593091964722,438.387451171875,143.54611206054688,83.19342041015625,77.92387390136719
45.0,0.0,0.682602047920227,440.6156005859375,143.4544677734375,78.76876831054688,78.57215881347656
46.0,0.0,0.6516109704971313,443.01177978515625,142.59304809570312,73.89752197265625,78.6605224609375
47.0,0.0,0.6401726007461548,444.4618835449219,143.65675354003906,71.00408935546875,88.0038070678711
48.0,0.0,0.6698634028434753,446.7408752441406,144.11302185058594,66.51824951171875,87.86458587646484
49.0,0.0,0.4651774764060974,448.7466735839844,143.01319885253906,62.50665283203125,86.81515502929688
50.0,0.0,0.2701418101787567,450.9322814941406,142.85340881347656,58.1231689453125,87.55245971679688
53.0,0.0,0.5701286792755127,56.800907135009766,257.5813293457031,113.60181427001953,130.52105712890625
53.0,0.0,0.35748735070228577,456.42034912109375,134.36196899414062,47.159271240234375,71.39739990234375
54.0,0.0,0.5179032683372498,57.12232208251953,258.6852722167969,114.24464416503906,135.32916259765625
54.0,0.0,0.46476003527641296,458.6655578613281,133.58370971679688,42.66888427734375,72.58079528808594
54.0,0.0,0.3073672652244568,58.29002380371094,277.98590087890625,116.279541015625,95.70863342285156
55.0,0.0,0.6033257842063904,67.93968200683594,255.73046875,135.4000244140625,137.89784240722656
55.0,0.0,0.45077958703041077,461.265625,134.53897094726562,37.468780517578125,70.15650177001953
