frame,cls,conf,x,y,w,h
173.0,0.0,0.6106851100921631,218.4669189453125,166.90762329101562,100.1220703125,45.53623962402344
174.0,0.0,0.7559527158737183,218.62403869628906,167.13970947265625,100.58279418945312,45.76741027832031
175.0,0.0,0.7527608871459961,218.6048583984375,167.13885498046875,100.61354064941406,45.77647399902344
176.0,0.0,0.6470056176185608,219.0741729736328,167.09715270996094,99.71353149414062,46.134185791015625
177.0,0.0,0.7140944004058838,219.14773559570312,167.0286102294922,99.59187316894531,45.8558349609375
178.0,0.0,0.7127708196640015,219.16270446777344,166.99676513671875,99.58352661132812,45.802947998046875
179.0,0.0,0.6328551769256592,219.11648559570312,166.72747802734375,99.79011535644531,45.20677185058594
180.0,0.0,0.632500946521759,219.2250213623047,166.46319580078125,99.09469604492188,44.78077697753906
181.0,0.0,0.6645908951759338,219.08590698242188,166.4073486328125,99.33842468261719,44.60650634765625
182.0,0.0,0.6503939628601074,218.90658569335938,166.33961486816406,98.92338562011719,44.590576171875
183.0,0.0,0.5109338164329529,219.10546875,166.03378295898438,97.84120178222656,43.80335998535156
184.0,0.0,0.5198032855987549,219.16165161132812,166.04147338867188,97.71302795410156,43.80171203613281
185.0,0.0,0.4833221137523651,219.0453643798828,166.01446533203125,97.89694213867188,43.73023986816406
186.0,0.0,0.30705052614212036,218.653564453125,166.0977020263672,98.65724182128906,43.76019287109375
187.0,0.0,0.28786027431488037,218.66375732421875,166.11965942382812,98.6746826171875,43.7991943359375
248.0,0.0,0.33832868933677673,324.4645690917969,141.943359375,86.10223388671875,24.172744750976562
249.0,0.0,0.2537706792354584,326.42645263671875,141.87037658691406,90.62155151367188,25.097076416015625
257.0,0.0,0.3079497516155243,351.98779296875,143.2386474609375,91.42266845703125,23.638290405273438
257.0,0.0,0.30024462938308716,219.26730346679688,164.29791259765625,97.68901062011719,39.99647521972656
258.0,0.0,0.3073689937591553,219.43490600585938,163.81838989257812,97.44419860839844,38.893585205078125
261.0,0.0,0.31804221868515015,364.9552001953125,144.15777587890625,95.8011474609375,23.000991821289062
262.0,0.0,0.31317880749702454,364.96258544921875,144.16378784179688,95.79910278320312,23.009994506835938
263.0,0.0,0.7098174095153809,370.38983154296875,145.0244140625,94.66342163085938,23.41387939453125
264.0,0.0,0.6779202222824097,376.03363037109375,145.081787109375,93.16619873046875,23.594558715820312
265.0,0.0,0.6502584218978882,375.9972229003906,145.03176879882812,93.184814453125,23.568832397460938
269.0,0.0,0.6656599044799805,394.14129638671875,144.36383056640625,96.66787719726562,26.355545043945312
270.0,0.0,0.49481192231178284,402.7174377441406,142.9140167236328,99.9468994140625,28.5404052734375
271.0,0.0,0.45952436327934265,403.0002746582031,142.9276580810547,99.4564208984375,28.338653564453125
272.0,0.0,0.8506972193717957,403.40087890625,143.76483154296875,100.50634765625,28.655258178710938
273.0,0.0,0.8887908458709717,407.39874267578125,144.58921813964844,97.58807373046875,27.432281494140625
274.0,0.0,0.8878589868545532,407.40789794921875,144.59559631347656,97.58389282226562,27.48883056640625
275.0,0.0,0.8967863917350769,412.17730712890625,145.07369995117188,95.48794555664062,26.945938110351562
276.0,0.0,0.9082272052764893,416.7793273925781,145.70059204101562,94.21234130859375,26.372802734375
277.0,0.0,0.9086576104164124,416.76568603515625,145.66134643554688,94.23858642578125,26.375747680664062
278.0,0.0,0.9054916501045227,421.77935791015625,145.74151611328125,93.5587158203125,26.989364624023438
279.0,0.0,0.9059585332870483,425.27294921875,145.50900268554688,90.60690307617188,27.851577758789062
280.0,0.0,0.9057947993278503,425.272705078125,145.51283264160156,90.61239624023438,27.82855224609375
281.0,0.0,0.9037500619888306,427.19879150390625,145.316162109375,84.98751831054688,28.0316162109375
282.0,0.0,0.8997645378112793,429.05584716796875,145.394775390625,79.79864501953125,28.150054931640625
283.0,0.0,0.8998932838439941,429.076904296875,145.38653564453125,79.84786987304688,28.153106689453125
284.0,0.0,0.8950576186180115,431.56396484375,145.6317138671875,75.145263671875,27.860183715820312
285.0,0.0,0.8759976625442505,434.698974609375,146.14468383789062,68.90478515625,27.136062622070312
286.0,0.0,0.8773164749145508,434.61700439453125,146.0775909423828,68.95574951171875,27.196685791015625
287.0,0.0,0.9002764821052551,437.78448486328125,145.60894775390625,67.62918090820312,28.128555297851562
288.0,0.0,0.886076807975769,439.55731201171875,145.21275329589844,65.26681518554688,29.08160400390625
289.0,0.0,0.886178195476532,439.5523681640625,145.21237182617188,65.27606201171875,29.073165893554688
290.0,0.0,0.8153895735740662,441.8077087402344,145.36642456054688,59.7098388671875,29.264129638671875
291.0,0.0,0.6552547812461853,443.02569580078125,145.5665740966797,57.330108642578125,29.59442138671875
292.0,0.0,0.661414623260498,442.9857482910156,145.54994201660156,57.37872314453125,29.644012451171875
293.0,0.0,0.317153662443161,441.96966552734375,145.29983520507812,57.880584716796875,29.707183837890625
326.0,0.0,0.4138273298740387,411.73492431640625,141.7918701171875,66.51089477539062,26.57098388671875
327.0,0.0,0.3880458474159241,416.34564208984375,141.78176879882812,67.52362060546875,26.53643798828125
328.0,0.0,0.39015787839889526,416.374755859375,141.7596435546875,67.59927368164062,26.558120727539062
348.0,0.0,0.3398178815841675,351.72222900390625,140.62106323242188,55.238616943359375,18.91766357421875
