frame,cls,conf,x,y,w,h
0.0,0.0,0.3217594027519226,906.9286499023438,151.76712036132812,132.0936279296875,76.1951904296875
1.0,0.0,0.5871754884719849,1181.024658203125,274.0257873535156,197.5693359375,137.16082763671875
1.0,0.0,0.29370203614234924,906.8262939453125,153.33367919921875,132.94775390625,75.681396484375
2.0,0.0,0.6179159879684448,1181.864990234375,276.253662109375,196.08935546875,136.710693359375
3.0,0.0,0.5989700555801392,1187.98681640625,273.4387512207031,184.0263671875,134.35064697265625
3.0,0.0,0.36481136083602905,789.3551025390625,196.27520751953125,117.836181640625,101.76324462890625
4.0,0.0,0.5736905336380005,1189.3450927734375,274.1083984375,181.309814453125,132.82708740234375
4.0,0.0,0.4651888906955719,786.45751953125,200.7074432373047,123.807861328125,94.70223999023438
5.0,0.0,0.5689687728881836,1195.0086669921875,277.82611083984375,169.982666015625,127.60267639160156
5.0,0.0,0.43778762221336365,786.6832275390625,205.48385620117188,127.70458984375,88.83154296875
6.0,0.0,0.47473815083503723,785.805419921875,205.93634033203125,140.45849609375,91.8804931640625
6.0,0.0,0.45970603823661804,1196.23291015625,276.18914794921875,167.5341796875,129.11378479003906
7.0,0.0,0.41921740770339966,1199.3349609375,275.16351318359375,160.950927734375,137.25099182128906
7.0,0.0,0.3497350513935089,783.3541259765625,210.95703125,155.272705078125,93.18634033203125
8.0,0.0,0.38058021664619446,783.277099609375,212.37881469726562,159.89111328125,93.78643798828125
8.0,0.0,0.34053924679756165,1199.794677734375,274.6170349121094,159.77978515625,138.798095703125
9.0,0.0,0.4674733877182007,1209.1807861328125,276.66632080078125,141.638427734375,135.24107360839844
9.0,0.0,0.3316892087459564,785.195068359375,211.45132446289062,174.601318359375,103.61431884765625
10.0,0.0,0.3776845633983612,786.073486328125,212.34829711914062,171.764404296875,105.56939697265625
10.0,0.0,0.29089292883872986,1210.63134765625,274.61309814453125,138.41845703125,135.71180725097656
11.0,0.0,0.52506023645401,786.2808227539062,212.2566375732422,182.8680419921875,110.61196899414062
11.0,0.0,0.4690687656402588,1214.646728515625,283.188720703125,130.7066650390625,130.70228576660156
12.0,0.0,0.5233901143074036,1214.34228515625,285.1010437011719,131.3155517578125,129.82379150390625
13.0,0.0,0.5295032262802124,1218.4287109375,281.71856689453125,123.142578125,125.3316650390625
13.0,0.0,0.4009234607219696,828.0447998046875,218.36146545410156,141.655517578125,110.22610473632812
14.0,0.0,0.5756234526634216,1219.56005859375,282.7340087890625,120.8798828125,126.05116271972656
14.0,0.0,0.49053308367729187,826.0433349609375,220.1949462890625,129.6175537109375,108.81561279296875
15.0,0.0,0.6762926578521729,823.2911376953125,221.72250366210938,117.8529052734375,109.1253662109375
15.0,0.0,0.6487886905670166,1226.032958984375,282.1976013183594,107.93408203125,132.96893310546875
15.0,0.0,0.44035643339157104,893.7786865234375,221.68881225585938,258.94482421875,111.969970703125
16.0,0.0,0.6608737707138062,1226.814208984375,284.2068176269531,106.37158203125,133.48187255859375
16.0,0.0,0.6419447660446167,825.6339111328125,223.21533203125,122.2763671875,111.0828857421875
16.0,0.0,0.4366607367992401,894.8809814453125,222.807861328125,260.7841796875,115.9154052734375
16.0,0.0,0.3118056058883667,857.421875,222.47232055664062,187.4091796875,111.94097900390625
17.0,0.0,0.7433879971504211,825.796875,225.91339111328125,118.676025390625,112.2425537109375
17.0,0.0,0.6255699396133423,1231.4954833984375,285.5357360839844,97.009033203125,129.13006591796875
18.0,0.0,0.793560802936554,824.8280029296875,227.6800079345703,113.450927734375,109.85293579101562
18.0,0.0,0.5565454959869385,1233.224853515625,278.39349365234375,93.55029296875,128.67393493652344
19.0,0.0,0.7960048317909241,828.2841796875,230.1365966796875,120.116455078125,109.1090087890625
20.0,0.0,0.7540700435638428,834.843505859375,231.45025634765625,130.771484375,111.9935302734375
21.0,0.0,0.7462238669395447,837.170654296875,233.0760498046875,131.602783203125,113.2918701171875
22.0,0.0,0.6516111493110657,842.7175903320312,234.5677490234375,141.16162109375,117.8486328125
23.0,0.0,0.6776113510131836,847.2780151367188,237.77590942382812,134.7159423828125,116.60308837890625
24.0,0.0,0.581920862197876,849.914794921875,238.36480712890625,139.29296875,120.96185302734375
24.0,0.0,0.26197558641433716,881.6045532226562,228.86700439453125,204.7049560546875,141.90869140625
25.0,0.0,0.5370873808860779,853.0992431640625,245.47024536132812,144.2030029296875,121.48272705078125
26.0,0.0,0.4837753176689148,856.4429931640625,247.85272216796875,146.1728515625,124.874267578125
27.0,0.0,0.2562336027622223,865.737060546875,248.7694091796875,161.2275390625,129.1722412109375
27.0,0.0,0.25408875942230225,779.3516845703125,238.18048095703125,327.6268310546875,150.94139099121094
28.0,0.0,0.5132239460945129,869.3404541015625,250.15484619140625,163.7095947265625,126.94789123535156
29.0,0.0,0.6756377220153809,878.659912109375,250.301025390625,171.531494140625,129.73744201660156
30.0,0.0,0.7248685359954834,879.619140625,252.29119873046875,168.7490234375,129.5238037109375
31.0,0.0,0.826291024684906,888.9295654296875,255.63699340820312,175.4752197265625,129.510986328125
32.0,0.0,0.8534789085388184,890.712158203125,258.2225341796875,174.016845703125,126.53173828125
33.0,0.0,0.872719407081604,897.6044921875,262.185302734375,170.9759521484375,126.93511962890625
34.0,0.0,0.8728378415107727,898.8233642578125,261.180908203125,173.03857421875,131.93280029296875
35.0,0.0,0.8727660179138184,913.9424438476562,265.02325439453125,182.0968017578125,128.1656494140625
36.0,0.0,0.8565315008163452,917.9600219726562,268.2613220214844,189.2130126953125,125.0504150390625
37.0,0.0,0.8443276286125183,928.23681640625,275.1863708496094,191.42626953125,123.25714111328125
38.0,0.0,0.814238965511322,932.4580078125,275.8288879394531,200.2802734375,127.60772705078125
39.0,0.0,0.7061176300048828,942.419677734375,277.85125732421875,199.088623046875,130.1904296875
39.0,0.0,0.2990915775299072,982.8621826171875,276.2011413574219,276.305908203125,135.74810791015625
40.0,0.0,0.5439879298210144,946.592041015625,281.1219482421875,206.34619140625,126.39097595214844
