frame,cls,conf,x,y,w,h
1.0,0.0,0.2830231189727783,680.4612426757812,312.167724609375,171.8603515625,127.0660400390625
2.0,0.0,0.32514071464538574,687.69775390625,312.06915283203125,157.522216796875,126.12353515625
3.0,0.0,0.34201860427856445,689.7841796875,312.21112060546875,153.0045166015625,125.7073974609375
4.0,0.0,0.34898895025253296,685.1879272460938,311.950439453125,162.093017578125,124.8319091796875
5.0,0.0,0.37137138843536377,687.406982421875,311.7871398925781,157.3590087890625,124.5159912109375
6.0,0.0,0.3662419021129608,689.06591796875,311.5958251953125,154.81103515625,124.580810546875
7.0,0.0,0.3772122859954834,690.08447265625,311.6879577636719,152.330078125,124.8516845703125
8.0,0.0,0.38613200187683105,690.789306640625,311.6205139160156,150.86279296875,125.0205078125
9.0,0.0,0.31765639781951904,689.0418701171875,311.67694091796875,155.655029296875,124.7994384765625
10.0,0.0,0.3028803765773773,689.5314331054688,311.521728515625,154.767822265625,124.93701171875
11.0,0.0,0.32349446415901184,690.906982421875,311.5415344238281,151.853271484375,124.43902587890625
12.0,0.0,0.29036274552345276,692.537841796875,310.9942626953125,148.879150390625,123.234130859375
13.0,0.0,0.2664374113082886,692.58642578125,311.0524597167969,148.7984619140625,123.48443603515625
14.0,0.0,0.33479225635528564,692.3062744140625,310.3566589355469,149.2626953125,122.14666748046875
15.0,0.0,0.35822346806526184,689.9881591796875,309.93218994140625,154.2940673828125,121.11181640625
16.0,0.0,0.37330591678619385,684.4683837890625,310.47149658203125,165.424560546875,122.1435546875
17.0,0.0,0.37582191824913025,680.146484375,310.53240966796875,174.083984375,122.199462890625
18.0,0.0,0.3862632215023041,677.0923461914062,310.5384521484375,180.137939453125,122.286865234375
20.0,0.0,0.389382928609848,837.6905517578125,310.6603088378906,435.639404296875,124.71258544921875
21.0,0.0,0.3904479146003723,837.9254760742188,310.6424560546875,436.5262451171875,124.739501953125
22.0,0.0,0.43635791540145874,838.803466796875,310.77996826171875,438.095947265625,125.02490234375
23.0,0.0,0.4337548017501831,839.1113891601562,310.88385009765625,438.6427001953125,125.2705078125
24.0,0.0,0.5654438138008118,838.4386596679688,310.792236328125,438.1046142578125,124.926513671875
25.0,0.0,0.5436578989028931,838.0860595703125,311.1584777832031,437.355712890625,125.59735107421875
26.0,0.0,0.5667429566383362,838.3570556640625,311.4351806640625,437.752197265625,125.9609375
27.0,0.0,0.5453726053237915,840.4517822265625,312.2507629394531,442.961181640625,128.06585693359375
28.0,0.0,0.5934956073760986,839.1066284179688,310.32830810546875,439.6849365234375,125.46240234375
29.0,0.0,0.5946064591407776,836.993408203125,310.60382080078125,435.998046875,125.83984375
30.0,0.0,0.5629087686538696,836.3707275390625,310.356201171875,434.70361328125,125.4715576171875
31.0,0.0,0.5690020322799683,838.4088745117188,310.4738464355469,438.0797119140625,126.41290283203125
32.0,0.0,0.5903853178024292,838.787109375,310.30792236328125,438.80615234375,126.1351318359375
33.0,0.0,0.5765938758850098,834.3333740234375,309.76416015625,429.19091796875,124.8472900390625
34.0,0.0,0.5280632376670837,823.231689453125,309.6307067871094,406.84228515625,124.969482421875
35.0,0.0,0.5032824873924255,823.3120727539062,309.149169921875,407.5196533203125,124.160400390625
36.0,0.0,0.48699337244033813,831.1423950195312,310.24945068359375,422.0941162109375,126.34228515625
37.0,0.0,0.433318167924881,832.56591796875,309.39202880859375,426.23486328125,125.485107421875
38.0,0.0,0.3299907147884369,827.3209838867188,309.5724182128906,415.6859130859375,125.74737548828125
39.0,0.0,0.4038051664829254,826.7761840820312,309.27703857421875,412.8472900390625,124.388916015625
53.0,0.0,0.2672852575778961,795.9193115234375,310.99761962890625,353.588134765625,127.0447998046875
56.0,0.0,0.3832492232322693,831.57861328125,394.63055419921875,426.739990234375,298.912353515625
57.0,0.0,0.6708892583847046,835.40185546875,392.53887939453125,433.23193359375,294.8162841796875
58.0,0.0,0.5494094491004944,838.57958984375,389.2245788574219,437.784423828125,288.47686767578125
