frame,cls,conf,x,y,w,h
199.0,0.0,0.2535209059715271,112.89404296875,121.12447357177734,63.943939208984375,26.859512329101562
200.0,0.0,0.46266934275627136,113.28228759765625,121.16761779785156,63.409637451171875,26.522216796875
201.0,0.0,0.43470969796180725,113.47860717773438,120.91900634765625,63.11767578125,26.343170166015625
202.0,0.0,0.529215395450592,113.59310913085938,120.74360656738281,63.00640869140625,26.079681396484375
203.0,0.0,0.558189868927002,113.90080261230469,120.68870544433594,62.51397705078125,25.97491455078125
204.0,0.0,0.45193517208099365,114.29039764404297,120.57733154296875,61.77827453613281,25.567352294921875
205.0,0.0,0.3841456174850464,114.84123229980469,120.38441467285156,60.915679931640625,25.23565673828125
208.0,0.0,0.34936490654945374,115.201904296875,120.02536010742188,61.4698486328125,24.703948974609375
209.0,0.0,0.4288023114204407,115.12632751464844,119.94851684570312,61.761688232421875,24.76641845703125
210.0,0.0,0.49511298537254333,115.11861419677734,119.88566589355469,62.50303649902344,24.623291015625
211.0,0.0,0.4852023422718048,115.24928283691406,119.8139419555664,63.397430419921875,24.733444213867188
212.0,0.0,0.4825199842453003,115.66853332519531,119.81262969970703,64.1688232421875,24.614669799804688
213.0,0.0,0.45916080474853516,116.11474609375,119.53178405761719,63.1978759765625,23.980377197265625
214.0,0.0,0.34768590331077576,116.84133911132812,119.47801208496094,62.90655517578125,23.72039794921875
286.0,0.0,0.5355363488197327,11.36180305480957,159.36566162109375,21.473445892333984,26.07000732421875
304.0,0.0,0.27778130769729614,15.461204528808594,148.23931884765625,30.766128540039062,41.091400146484375
304.0,0.0,0.2609419524669647,8.36935043334961,147.60748291015625,16.588485717773438,41.91425323486328
305.0,0.0,0.6690478324890137,15.830909729003906,147.716796875,31.622539520263672,41.03040313720703
425.0,0.0,0.4550623893737793,33.39410400390625,148.19728088378906,64.85848999023438,41.4573974609375
