frame,cls,conf,x,y,w,h
584.0,0.0,0.38945671916007996,418.75775146484375,64.4878921508789,46.604095458984375,26.946735382080078
585.0,0.0,0.3662337064743042,422.4202575683594,63.95254135131836,47.71307373046875,28.05146026611328
585.0,0.0,0.3187325596809387,431.0858459472656,64.76901245117188,65.10845947265625,29.60717010498047
586.0,0.0,0.45160430669784546,431.83795166015625,64.72386932373047,59.19122314453125,28.886260986328125
587.0,0.0,0.5030463933944702,430.5958557128906,63.65299987792969,48.28106689453125,26.977779388427734
588.0,0.0,0.35032156109809875,436.02960205078125,62.67365646362305,51.90618896484375,29.040367126464844
589.0,0.0,0.4333272874355316,437.30035400390625,61.4478759765625,46.69281005859375,28.782352447509766
590.0,0.0,0.6860595345497131,439.6233215332031,61.37729263305664,44.42816162109375,29.90624237060547
591.0,0.0,0.3342611789703369,442.94146728515625,62.12812805175781,44.3701171875,32.2147331237793
656.0,0.0,0.28485217690467834,435.0904541015625,63.56117248535156,63.928955078125,31.068374633789062
657.0,0.0,0.379089891910553,437.0217590332031,61.840614318847656,57.11077880859375,29.097564697265625
658.0,0.0,0.39601385593414307,437.441162109375,60.6805534362793,49.7237548828125,27.37548065185547
659.0,0.0,0.6789979934692383,439.9764404296875,62.15553283691406,47.572998046875,29.801799774169922
660.0,0.0,0.6413742303848267,441.8096008300781,61.203346252441406,42.43597412109375,28.774215698242188
717.0,0.0,0.631322979927063,349.5656433105469,67.06135559082031,132.98834228515625,27.907814025878906
718.0,0.0,0.6652945876121521,353.6910095214844,66.81272888183594,132.51446533203125,28.260154724121094
719.0,0.0,0.7174297571182251,358.4556884765625,66.36067199707031,130.72463989257812,27.710227966308594
720.0,0.0,0.42432042956352234,361.2899475097656,65.74610137939453,129.79949951171875,28.014659881591797
721.0,0.0,0.37298616766929626,366.9014892578125,65.75947570800781,128.2852783203125,27.41979217529297
725.0,0.0,0.31818220019340515,435.0335388183594,65.96272277832031,75.31842041015625,32.290985107421875
726.0,0.0,0.32587388157844543,437.30853271484375,65.69709777832031,72.68399047851562,32.906394958496094
1055.0,0.0,0.3412732779979706,240.21446228027344,77.589599609375,153.66067504882812,31.33087921142578
1056.0,0.0,0.8509020805358887,246.4123992919922,78.71635437011719,132.16946411132812,32.923606872558594
1057.0,0.0,0.8675483465194702,254.65956115722656,78.55890655517578,113.38009643554688,31.646411895751953
1058.0,0.0,0.8596338629722595,260.3760070800781,77.7378158569336,103.21049499511719,30.300769805908203
1059.0,0.0,0.8647215366363525,268.82855224609375,76.89468383789062,97.77133178710938,32.61966323852539
1060.0,0.0,0.8584256172180176,275.37054443359375,75.40506744384766,98.54983520507812,33.42829513549805
1061.0,0.0,0.8465589284896851,280.8321838378906,75.18692779541016,103.46205139160156,34.47831726074219
1062.0,0.0,0.8597026467323303,287.4646301269531,74.2516098022461,103.80705261230469,36.62660217285156
1063.0,0.0,0.8717706799507141,293.33514404296875,74.00736236572266,104.53004455566406,38.83831787109375
1064.0,0.0,0.8789661526679993,301.27239990234375,73.53357696533203,103.7120361328125,38.19575500488281
1065.0,0.0,0.8670291900634766,306.2646789550781,72.47761535644531,105.39155578613281,38.540382385253906
1066.0,0.0,0.8768492341041565,313.3554992675781,72.26052856445312,102.74102783203125,38.702640533447266
1067.0,0.0,0.8726984858512878,319.12139892578125,72.26209259033203,104.120361328125,39.04350662231445
1068.0,0.0,0.8829639554023743,326.26983642578125,70.96819305419922,104.76718139648438,41.208984375
1069.0,0.0,0.8643351793289185,333.02276611328125,70.90069580078125,105.6094970703125,43.220054626464844
1070.0,0.0,0.8591337203979492,339.73101806640625,72.20684814453125,104.958740234375,41.27130889892578
1071.0,0.0,0.8826910257339478,346.9451904296875,73.06634521484375,99.5753173828125,40.59415054321289
1072.0,0.0,0.892143726348877,351.1401672363281,73.34266662597656,105.16278076171875,41.431495666503906
1073.0,0.0,0.8601392507553101,355.7174377441406,74.25920867919922,109.78131103515625,39.49332809448242
1074.0,0.0,0.855592668056488,361.60357666015625,75.22437286376953,108.561279296875,40.05912780761719
1075.0,0.0,0.8644117712974548,368.132568359375,75.65345001220703,114.07510375976562,40.977779388427734
1076.0,0.0,0.8468050956726074,375.52813720703125,76.18876647949219,114.67300415039062,41.13027572631836
1077.0,0.0,0.8675242066383362,379.96099853515625,76.9393539428711,119.71585083007812,40.7148323059082
1078.0,0.0,0.8769915103912354,384.69970703125,76.7127914428711,121.65969848632812,40.91033935546875
1079.0,0.0,0.8820934295654297,390.7911071777344,77.37477111816406,123.40887451171875,39.785133361816406
1080.0,0.0,0.8750126361846924,394.2296447753906,77.12091064453125,127.90191650390625,39.859561920166016
1081.0,0.0,0.8888559937477112,399.68878173828125,77.20572662353516,122.76058959960938,39.98640060424805
1082.0,0.0,0.8600357174873352,403.8646240234375,77.02757263183594,118.61123657226562,39.94961166381836
1083.0,0.0,0.861298143863678,407.26507568359375,76.63057708740234,119.07907104492188,39.74848937988281
1084.0,0.0,0.8265901803970337,405.7567138671875,76.91569519042969,114.14645385742188,40.26596450805664
1085.0,0.0,0.8499862551689148,411.70318603515625,76.3926773071289,122.68875122070312,40.482513427734375
1086.0,0.0,0.8544672131538391,416.41546630859375,75.96356964111328,122.76791381835938,39.275482177734375
1087.0,0.0,0.7877705097198486,387.7821350097656,76.56700897216797,62.06982421875,37.76023864746094
1087.0,0.0,0.6331630945205688,418.71575927734375,76.07903289794922,120.8997802734375,38.7881965637207
1088.0,0.0,0.8214564323425293,421.8913879394531,75.39146423339844,115.62103271484375,36.426429748535156
1089.0,0.0,0.8510998487472534,423.6846923828125,74.69544982910156,111.19760131835938,36.39930725097656
1090.0,0.0,0.8525572419166565,424.4788513183594,74.5931396484375,106.95367431640625,36.120079040527344
1091.0,0.0,0.8498672842979431,424.31768798828125,75.40313720703125,105.94949340820312,36.349937438964844
1092.0,0.0,0.8448986411094666,424.6623229980469,75.38768005371094,105.71343994140625,35.23809814453125
1093.0,0.0,0.8464344143867493,425.90533447265625,75.49784851074219,103.5635986328125,36.08209991455078
1094.0,0.0,0.8650181889533997,427.8277587890625,75.64094543457031,102.6014404296875,35.860679626464844
1095.0,0.0,0.8561781048774719,430.4981689453125,75.46907043457031,97.44454956054688,35.9337158203125
1096.0,0.0,0.8619130253791809,430.7482604980469,75.31293487548828,96.66558837890625,35.99257278442383
1097.0,0.0,0.8847456574440002,431.06329345703125,75.01856994628906,95.55239868164062,35.5263671875
1098.0,0.0,0.8468605279922485,432.07928466796875,74.98548126220703,94.22039794921875,35.83827590942383
1099.0,0.0,0.8381646871566772,434.5450134277344,75.185302734375,90.59417724609375,35.63621520996094
1100.0,0.0,0.7875552177429199,435.0165710449219,74.16035461425781,88.938720703125,34.66909408569336
1101.0,0.0,0.8441482186317444,437.8200988769531,73.78451538085938,83.34466552734375,33.949405670166016
1102.0,0.0,0.8529444336891174,438.8053894042969,73.02391052246094,79.63714599609375,32.54784393310547
1103.0,0.0,0.854110062122345,439.10028076171875,73.19966125488281,79.72760009765625,32.6114501953125
1104.0,0.0,0.8593845367431641,442.3792419433594,73.22291564941406,73.17608642578125,31.609130859375
1105.0,0.0,0.8585780262947083,442.73785400390625,73.09540557861328,72.2244873046875,31.238689422607422
1106.0,0.0,0.8575562238693237,443.6055908203125,72.67738342285156,70.54339599609375,31.121749877929688
1107.0,0.0,0.8517351746559143,444.873779296875,72.5125961303711,67.0303955078125,30.307941436767578
1108.0,0.0,0.8555454611778259,445.8990783691406,71.98358154296875,63.36163330078125,29.430736541748047
1109.0,0.0,0.8508691191673279,446.8380432128906,71.88145446777344,59.95257568359375,28.99321746826172
1110.0,0.0,0.8563253879547119,447.56390380859375,71.40150451660156,57.864898681640625,28.529842376708984
1111.0,0.0,0.8564656972885132,448.5951232910156,71.54634094238281,56.58233642578125,28.66362762451172
1112.0,0.0,0.8601412177085876,449.2905578613281,71.14039611816406,54.8770751953125,28.90862274169922
