frame,cls,conf,x,y,w,h
169.0,0.0,0.7330586910247803,425.66558837890625,201.52117919921875,229.886962890625,92.40020751953125
170.0,0.0,0.8172188997268677,428.2080993652344,202.99050903320312,220.95123291015625,95.59149169921875
171.0,0.0,0.8089376091957092,428.17083740234375,202.96456909179688,220.95654296875,95.66973876953125
172.0,0.0,0.5687564611434937,432.3502197265625,207.17843627929688,215.138427734375,102.7161865234375
173.0,0.0,0.5788620710372925,432.58056640625,207.17515563964844,215.380859375,102.72744750976562
174.0,0.0,0.7315832376480103,436.6124267578125,208.43231201171875,205.935302734375,103.7239990234375
175.0,0.0,0.7296531796455383,436.3843688964844,208.81961059570312,205.10076904296875,107.54644775390625
176.0,0.0,0.7220085859298706,424.4263000488281,214.62655639648438,207.41082763671875,113.66259765625
177.0,0.0,0.7200872302055359,424.40216064453125,214.62921142578125,207.4520263671875,113.6982421875
178.0,0.0,0.5009493827819824,419.67181396484375,216.83868408203125,222.8096923828125,121.2347412109375
179.0,0.0,0.5052383542060852,419.33697509765625,216.84548950195312,222.1922607421875,121.17535400390625
180.0,0.0,0.3539239168167114,418.677734375,222.1508026123047,242.5797119140625,117.51107788085938
194.0,0.0,0.48683494329452515,460.81353759765625,247.24325561523438,341.1658935546875,174.9212646484375
195.0,0.0,0.4862114489078522,460.7814025878906,247.25567626953125,341.49163818359375,175.00962829589844
198.0,0.0,0.5368865728378296,411.76617431640625,239.36541748046875,229.805419921875,151.01171875
208.0,0.0,0.4393681287765503,519.233642578125,287.9011535644531,604.2637939453125,271.67791748046875
209.0,0.0,0.44568052887916565,519.2960205078125,288.0755615234375,604.04736328125,271.4029541015625
212.0,0.0,0.3267636299133301,531.5694580078125,294.32586669921875,682.799560546875,276.5859375
213.0,0.0,0.31475985050201416,532.3773193359375,294.32647705078125,681.152099609375,276.5904541015625
214.0,0.0,0.6074389219284058,526.2167358398438,302.97021484375,767.7845458984375,298.0198974609375
215.0,0.0,0.605979859828949,526.3243408203125,303.29205322265625,767.53857421875,298.5941162109375
222.0,0.0,0.5908382534980774,599.4266357421875,339.9007873535156,743.0911865234375,368.46282958984375
223.0,0.0,0.5783092975616455,600.1613159179688,340.0438537597656,741.6322021484375,368.82415771484375
224.0,0.0,0.7384021878242493,625.4075927734375,338.74896240234375,731.402099609375,372.752685546875
225.0,0.0,0.742449939250946,625.2423095703125,338.7576599121094,731.49169921875,373.30609130859375
226.0,0.0,0.5144486427307129,647.0174560546875,338.6579895019531,771.48046875,375.89874267578125
227.0,0.0,0.48016875982284546,647.8606567382812,338.625244140625,771.5108642578125,375.9071044921875
232.0,0.0,0.6039644479751587,674.4410400390625,338.93548583984375,834.032958984375,369.58544921875
233.0,0.0,0.6105225086212158,674.6241455078125,338.8501892089844,832.6162109375,369.29925537109375
234.0,0.0,0.6477688550949097,680.311279296875,340.9710693359375,815.91162109375,367.30712890625
