frame,cls,conf,x,y,w,h
13.0,0.0,0.35922911763191223,330.9137878417969,111.91629028320312,58.14739990234375,81.97964477539062
14.0,0.0,0.36597153544425964,330.88714599609375,111.91947937011719,58.200897216796875,81.98843383789062
15.0,0.0,0.37778353691101074,330.859130859375,111.86485290527344,58.260406494140625,81.88838958740234
16.0,0.0,0.3767798840999603,330.91107177734375,111.83663177490234,58.156280517578125,81.83433532714844
17.0,0.0,0.6957881450653076,337.54791259765625,112.04875183105469,44.904144287109375,83.3779067993164
18.0,0.0,0.6836754679679871,337.5162048339844,111.7725830078125,44.96759033203125,82.15521240234375
19.0,0.0,0.3901739716529846,347.17791748046875,111.14195251464844,25.6024169921875,82.32022094726562
20.0,0.0,0.3891638219356537,347.17822265625,111.08349609375,25.602752685546875,82.21136474609375
21.0,0.0,0.39034950733184814,347.178466796875,111.05625915527344,25.602935791015625,82.15219116210938
22.0,0.0,0.3913089334964752,347.1810302734375,111.00048828125,25.598236083984375,82.09222412109375
187.0,0.0,0.7438907623291016,154.6391143798828,53.66989517211914,122.71890258789062,56.48839569091797
188.0,0.0,0.7463122010231018,154.45925903320312,53.6933708190918,122.52941131591797,56.39221954345703
189.0,0.0,0.7501808404922485,154.5491943359375,53.640438079833984,122.47211456298828,56.546165466308594
190.0,0.0,0.8697797060012817,166.51487731933594,47.82152557373047,93.83663177490234,53.625064849853516
191.0,0.0,0.871330738067627,166.6717529296875,47.8658561706543,94.52519226074219,53.560585021972656
192.0,0.0,0.8701251149177551,166.92965698242188,47.883934020996094,94.70902252197266,53.52370071411133
193.0,0.0,0.8170199990272522,172.67974853515625,44.20444107055664,77.64112854003906,53.31334686279297
194.0,0.0,0.8167828321456909,172.9856719970703,44.237003326416016,78.05401611328125,53.26642608642578
195.0,0.0,0.8180840015411377,172.53729248046875,44.22950744628906,77.290771484375,53.30952453613281
196.0,0.0,0.8043575882911682,181.8074188232422,42.67747497558594,71.29000854492188,48.43182373046875
197.0,0.0,0.8042377829551697,181.85256958007812,42.6019401550293,71.61636352539062,48.39476776123047
198.0,0.0,0.8055680990219116,181.9318084716797,42.61437225341797,71.28924560546875,48.19924545288086
199.0,0.0,0.7220467925071716,186.0804443359375,36.73497772216797,65.15318298339844,46.872650146484375
200.0,0.0,0.7219913005828857,186.0484161376953,36.723209381103516,65.09927368164062,46.874351501464844
201.0,0.0,0.7217928171157837,185.96002197265625,36.70561981201172,64.86952209472656,46.84978103637695
202.0,0.0,0.7820125818252563,190.11366271972656,35.44872283935547,72.56607055664062,45.421905517578125
203.0,0.0,0.7812654376029968,190.0494384765625,35.45106506347656,72.6558837890625,45.40476989746094
204.0,0.0,0.7803217172622681,190.10214233398438,35.4444580078125,72.58702087402344,45.383541107177734
205.0,0.0,0.8078866600990295,192.05052185058594,32.54692459106445,73.93795776367188,45.754676818847656
206.0,0.0,0.8079553842544556,192.12478637695312,32.61444091796875,74.1007080078125,45.83615493774414
207.0,0.0,0.809013843536377,192.17588806152344,32.722068786621094,73.9415283203125,45.9239501953125
208.0,0.0,0.8714024424552917,194.15342712402344,26.963130950927734,80.86459350585938,46.076271057128906
209.0,0.0,0.8719155788421631,194.15951538085938,26.955135345458984,80.85896301269531,46.17133331298828
210.0,0.0,0.8717125058174133,194.16690063476562,26.96341896057129,80.856689453125,46.05937576293945
211.0,0.0,0.8696407675743103,197.12872314453125,25.040987014770508,85.69371032714844,43.35099411010742
212.0,0.0,0.8699001669883728,197.0712890625,25.03689193725586,85.55390930175781,43.344764709472656
213.0,0.0,0.870766818523407,196.93203735351562,25.256975173950195,85.31974792480469,42.97944259643555
214.0,0.0,0.8762186169624329,201.623046875,23.771060943603516,88.56477355957031,42.442298889160156
215.0,0.0,0.8754645586013794,201.62652587890625,23.777868270874023,88.53153991699219,42.47066116333008
216.0,0.0,0.8771191835403442,201.64443969726562,23.826396942138672,88.481689453125,42.56603240966797
217.0,0.0,0.8811125159263611,203.70352172851562,24.126724243164062,89.93666076660156,43.070648193359375
218.0,0.0,0.8805299401283264,203.71615600585938,24.098102569580078,89.94361877441406,43.032371520996094
219.0,0.0,0.8812790513038635,203.64630126953125,24.09516716003418,90.00088500976562,43.00143051147461
220.0,0.0,0.889697790145874,206.283935546875,23.54103660583496,94.15791320800781,42.07669448852539
221.0,0.0,0.8906211256980896,206.321533203125,23.511919021606445,94.22224426269531,42.01510238647461
222.0,0.0,0.8903352618217468,206.31268310546875,23.513416290283203,94.17271423339844,42.01844787597656
